Date,6M_R,1Y_R,2Y_R,3Y_R,4Y_R,5Y_R,10Y_R
2006-05-05,10.2739,10.0566,9.9783,9.9444,9.8323,9.7307,8.4418
2006-05-08,10.2815,10.0752,10.0025,9.9946,9.8875,9.7928,8.4624
2006-05-09,10.2752,10.0740,9.9994,9.9621,9.8533,9.7769,8.6093
2006-05-10,10.2808,10.0837,10.0048,9.9645,9.8535,9.7564,8.7089
2006-05-11,10.3007,10.1150,10.0575,10.0505,9.9507,9.8251,8.7538
2006-05-12,10.3213,10.1481,10.0958,10.1203,10.0322,9.9305,8.8662
2006-05-15,10.3286,10.1637,10.1406,10.1569,10.0665,9.9674,8.9177
2006-05-16,10.3092,10.1407,10.0996,10.1233,9.9813,9.9028,8.9044
2006-05-17,10.3260,10.1709,10.1799,10.2034,10.1003,10.0161,8.9877
2006-05-18,10.3318,10.1834,10.2070,10.2271,10.1557,10.0442,9.0694
2006-05-19,10.3536,10.2171,10.2696,10.3659,10.3253,10.2128,9.1630
2006-05-22,10.4278,10.3280,10.4424,10.7895,10.7625,10.6283,9.4146
2006-05-23,10.4784,10.4014,10.7039,10.9254,10.8423,10.6940,9.5106
2006-05-24,10.9020,10.9445,11.4439,11.4832,11.3112,11.1235,9.9487
2006-05-25,10.6784,10.6227,10.9130,10.8877,10.7991,10.6442,9.6897
2006-05-26,10.5904,10.5127,10.6932,10.6424,10.5111,10.4020,9.4171
2006-05-29,10.6311,10.5665,10.7291,10.7392,10.6526,10.4978,9.3394
2006-05-30,10.7156,10.6780,10.8512,11.1085,11.0132,10.7615,9.4704
2006-05-31,10.7034,10.6620,10.8727,11.1070,11.0196,10.8024,9.4975
2006-06-01,10.6691,10.6190,10.7856,10.9563,10.8449,10.7296,9.4126
2006-06-02,10.6467,10.5988,10.7923,10.9287,10.8111,10.6943,9.4146
2006-06-05,10.7048,10.6728,10.8452,11.0018,10.9010,10.7470,9.4294
2006-06-06,10.7409,10.7294,10.9771,11.0573,10.9668,10.8365,9.4898
2006-06-07,10.7828,10.7788,10.9889,11.0766,11.0065,10.8476,9.5987
2006-06-08,10.8149,10.8221,11.0267,11.0442,10.9863,10.8654,9.6307
2006-06-09,10.8150,10.8201,10.9925,11.0536,10.9936,10.8763,9.6363
2006-06-12,10.8964,10.9190,11.1026,11.1475,11.0992,10.9340,9.7122
2006-06-13,10.9184,10.9428,11.1234,11.1836,11.1396,10.9556,9.7212
2006-06-14,10.9310,10.9584,11.1384,11.2100,11.1512,10.9821,9.7250
2006-06-16,10.9070,10.9290,11.0842,11.0780,10.9935,10.8899,9.7029
2006-06-19,10.8447,10.8570,11.0192,11.1065,11.0479,10.9263,9.7088
2006-06-20,10.7988,10.8177,11.0288,11.0964,11.0393,10.9230,9.7087
2006-06-21,10.7086,10.7192,10.9354,11.0002,10.9464,10.8468,9.7179
2006-06-22,10.6998,10.7122,10.9229,10.9820,10.9552,10.8400,9.7092
2006-06-23,10.6782,10.6953,10.9194,10.9480,10.9391,10.8419,9.7114
2006-06-26,10.6202,10.6423,10.9073,10.9487,10.9463,10.8398,9.7114
2006-06-27,10.6294,10.6555,10.9100,10.9596,10.9568,10.8384,9.7205
2006-06-28,10.6141,10.6409,10.8953,10.9031,10.8920,10.7937,9.7217
2006-06-29,10.4958,10.5048,10.7352,10.7195,10.6880,10.6117,9.6132
2006-06-30,10.4526,10.4422,10.6149,10.5553,10.5336,10.4561,9.5525
2006-07-03,10.3845,10.3703,10.5428,10.4390,10.4058,10.3387,9.4255
2006-07-04,10.3371,10.3094,10.4372,10.2833,10.2692,10.1875,9.4085
2006-07-05,10.3616,10.3373,10.4545,10.4210,10.4248,10.2938,9.4628
2006-07-06,10.3045,10.2756,10.3842,10.3414,10.3160,10.2230,9.4113
2006-07-07,10.2931,10.2629,10.3538,10.2842,10.2549,10.1754,9.4089
2006-07-10,10.2502,10.2170,10.2954,10.2324,10.1995,10.1207,9.4031
2006-07-11,10.1662,10.1441,10.2563,10.2175,10.1871,10.0940,9.4060
2006-07-12,10.0684,10.0834,10.2970,10.2942,10.2563,10.1433,9.4311
2006-07-13,10.0636,10.0903,10.3203,10.3510,10.3200,10.2145,9.4366
2006-07-14,9.9228,9.9811,10.2919,10.3324,10.3059,10.2159,9.3940
2006-07-17,9.8359,9.9112,10.2517,10.2112,10.1973,10.1161,9.3455
2006-07-18,9.8121,9.8955,10.2360,10.2031,10.1884,10.1162,9.3163
2006-07-19,9.7673,9.8366,10.1318,10.0946,10.1032,10.0415,9.2308
2006-07-20,9.7063,9.7895,10.1018,10.0769,10.0742,10.0244,9.2018
2006-07-21,9.6978,9.7897,10.1022,10.1142,10.1233,10.0409,9.2233
2006-07-24,9.6563,9.7633,10.0927,10.1220,10.1272,10.0520,9.2414
2006-07-25,9.6079,9.7075,10.0088,10.0080,10.0067,9.9760,9.2425
2006-07-26,9.5582,9.6588,9.9490,9.9243,9.9243,9.8980,9.2277
2006-07-27,9.5486,9.6547,9.9396,9.9558,9.9547,9.9138,9.1955
2006-07-28,9.5421,9.6412,9.8985,9.8617,9.8519,9.8248,9.0886
2006-07-31,9.5400,9.6463,9.9027,9.8851,9.8748,9.8238,9.0352
2006-08-01,9.5332,9.6471,9.9038,9.9067,9.9016,9.8254,9.0146
2006-08-02,9.5271,9.6485,9.9052,9.8911,9.8824,9.8111,9.0238
2006-08-03,9.5250,9.6428,9.8812,9.8699,9.8642,9.8076,9.0080
2006-08-04,9.4879,9.6095,9.8436,9.8011,9.7894,9.7417,8.9455
2006-08-07,9.4171,9.5387,9.7635,9.7209,9.7157,9.6739,8.8586
2006-08-08,9.3233,9.4386,9.6447,9.6017,9.6008,9.5633,8.7774
2006-08-09,9.2652,9.3934,9.6092,9.5646,9.5674,9.5275,8.7464
2006-08-10,9.2067,9.3373,9.5463,9.5211,9.5223,9.4763,8.7177
2006-08-11,9.2090,9.3314,9.5180,9.5260,9.5226,9.4708,8.7064
2006-08-14,9.2533,9.3813,9.5669,9.6123,9.6133,9.5460,8.7593
2006-08-15,9.3187,9.3946,9.5003,9.5499,9.5343,9.4735,8.7085
2006-08-16,9.3093,9.3865,9.4914,9.5177,9.5003,9.4341,8.6589
2006-08-17,9.3080,9.3884,9.4944,9.5005,9.4795,9.4116,8.6445
2006-08-18,9.3092,9.4114,9.5436,9.5532,9.5318,9.4469,8.6815
2006-08-21,9.3163,9.4163,9.5441,9.5704,9.5449,9.4475,8.6558
2006-08-22,9.3287,9.4101,9.5105,9.5121,9.4962,9.3816,8.6316
2006-08-23,9.3506,9.4479,9.5684,9.6145,9.6096,9.4798,8.6529
2006-08-24,9.3748,9.4787,9.6070,9.6765,9.6732,9.5514,8.6828
2006-08-25,9.3995,9.4999,9.6257,9.7419,9.7546,9.6169,8.7022
2006-08-28,9.4019,9.5080,9.6392,9.7505,9.7439,9.6022,8.7045
2006-08-29,9.4040,9.5181,9.6579,9.7806,9.7716,9.6204,8.7093
2006-08-30,9.4185,9.5270,9.6580,9.7686,9.7579,9.6022,8.6922
2006-08-31,9.3050,9.3979,9.5026,9.5493,9.5383,9.4192,8.6115
2006-09-01,9.2639,9.3495,9.4384,9.4378,9.4327,9.3449,8.5944
2006-09-04,9.2268,9.3179,9.4101,9.4079,9.4053,9.3189,8.5981
2006-09-05,9.2492,9.3617,9.4762,9.4893,9.4798,9.3703,8.6212
2006-09-06,9.2735,9.3948,9.5209,9.5662,9.5603,9.4519,8.6353
2006-09-08,9.2806,9.3987,9.5184,9.5497,9.5335,9.4330,8.6432
2006-09-11,9.2981,9.4118,9.5283,9.5798,9.5716,9.4626,8.6578
2006-09-12,9.2965,9.4111,9.5255,9.5684,9.5575,9.4504,8.6407
2006-09-13,9.2984,9.4069,9.5084,9.5220,9.5126,9.4263,8.6279
2006-09-14,9.2987,9.3934,9.4772,9.4746,9.4643,9.3758,8.6132
2006-09-15,9.2961,9.3667,9.4252,9.4066,9.3909,9.3182,8.5948
2006-09-18,9.2982,9.3545,9.3946,9.3562,9.3446,9.2851,8.5733
2006-09-19,9.3011,9.3567,9.4005,9.3847,9.3726,9.3079,8.5837
2006-09-20,9.3424,9.3993,9.4458,9.4441,9.4379,9.3582,8.5980
2006-09-21,9.4324,9.5127,9.6081,9.7203,9.7046,9.5771,8.6738
2006-09-22,9.4031,9.4903,9.5779,9.6380,9.6140,9.4881,8.6418
2006-09-25,9.4509,9.5235,9.6008,9.6744,9.6653,9.5397,8.6609
2006-09-26,9.4389,9.5034,9.5644,9.6003,9.5856,9.4739,8.6381
2006-09-27,9.4766,9.5301,9.5859,9.6356,9.6246,9.5061,8.6548
2006-09-28,9.5028,9.5479,9.5962,9.6414,9.6312,9.5140,8.6570
2006-09-29,9.5015,9.5363,9.5596,9.5519,9.5423,9.4414,8.6443
2006-10-02,9.4755,9.4857,9.4687,9.3992,9.3960,9.3121,8.5558
2006-10-03,9.4913,9.4824,9.4588,9.4092,9.4055,9.3264,8.5898
2006-10-04,9.4513,9.4138,9.3774,9.3435,9.3385,9.2744,8.5727
2006-10-05,9.4481,9.4128,9.3716,9.3106,9.2900,9.2321,8.5625
2006-10-06,9.4025,9.3740,9.3333,9.2675,9.2555,9.2035,8.5089
2006-10-09,9.3895,9.3485,9.2917,9.2067,9.1951,9.1488,8.4956
2006-10-10,9.3873,9.3187,9.2450,9.1638,9.1536,9.1046,8.4614
2006-10-11,9.3984,9.3330,9.2635,9.1880,9.1790,9.1264,8.4676
2006-10-13,9.3913,9.3160,9.2263,9.1201,9.1133,9.0738,8.4484
2006-10-16,9.3940,9.3139,9.2258,9.1310,9.1254,9.0829,8.4495
2006-10-17,9.4019,9.3274,9.2450,9.1578,9.1543,9.1064,8.4484
2006-10-18,9.4002,9.3101,9.2207,9.1373,9.1328,9.0904,8.4415
2006-10-19,9.3539,9.2842,9.2038,9.1079,9.0962,9.0651,8.4265
2006-10-20,9.2828,9.2538,9.1778,9.0567,9.0545,9.0276,8.4154
2006-10-23,9.2699,9.2306,9.1631,9.0645,9.0566,9.0307,8.4172
2006-10-24,9.1958,9.1989,9.1704,9.1007,9.0888,9.0416,8.4159
2006-10-25,9.1377,9.1131,9.0854,9.0534,9.0533,9.0130,8.4105
2006-10-26,9.1024,9.0711,9.0412,9.0088,9.0055,8.9653,8.3912
2006-10-27,9.0275,8.9914,8.9533,8.9086,8.9006,8.8747,8.3539
2006-10-30,8.9503,8.9397,8.9201,8.8938,8.8938,8.8626,8.3482
2006-10-31,8.9182,8.9078,8.8891,8.8676,8.8723,8.8394,8.3502
2006-11-01,8.8447,8.8434,8.8073,8.7514,8.7609,8.7550,8.3409
2006-11-03,8.8297,8.8149,8.7716,8.7093,8.7033,8.6978,8.3508
2006-11-06,8.7969,8.7982,8.7667,8.7165,8.7152,8.7074,8.3462
2006-11-07,8.4721,8.5940,8.6720,8.7003,8.6996,8.7028,8.3471
2006-11-08,8.4215,8.5854,8.6905,8.7296,8.7210,8.7154,8.3442
2006-11-09,8.3953,8.5774,8.6894,8.7345,8.7327,8.7240,8.3324
2006-11-10,8.3722,8.5663,8.6829,8.7351,8.7153,8.7077,8.3359
2006-11-13,8.3544,8.5518,8.6746,8.7264,8.7078,8.6909,8.3321
2006-11-14,8.3190,8.5088,8.6114,8.6446,8.6209,8.6118,8.2747
2006-11-16,8.3039,8.4812,8.5785,8.6210,8.5883,8.5820,8.2175
2006-11-17,8.3098,8.4860,8.5998,8.6550,8.6337,8.6117,8.2264
2006-11-20,8.3126,8.4870,8.6003,8.6548,8.6337,8.6115,8.2260
2006-11-21,8.2917,8.4587,8.5652,8.6186,8.5946,8.5863,8.2031
2006-11-22,8.1173,8.3945,8.5502,8.5975,8.5941,8.5832,8.1683
2006-11-23,8.0928,8.3796,8.5551,8.6139,8.6022,8.5817,8.1699
2006-11-24,8.0547,8.3698,8.5629,8.6280,8.6208,8.5909,8.1608
2006-11-27,8.0220,8.3639,8.5914,8.6861,8.6826,8.6315,8.1657
2006-11-28,7.9692,8.3485,8.5953,8.7043,8.7055,8.6474,8.1627
2006-11-29,7.9299,8.3339,8.5738,8.6584,8.6571,8.6149,8.1567
2006-11-30,7.9106,8.3222,8.5430,8.6178,8.6444,8.6029,8.1487
2006-12-01,7.8911,8.3217,8.5522,8.6210,8.6514,8.6153,8.1543
2006-12-04,7.9093,8.3330,8.5655,8.6269,8.6489,8.6118,8.1595
2006-12-05,7.9149,8.3293,8.5260,8.5771,8.5937,8.5724,8.1569
2006-12-06,7.9184,8.3128,8.4978,8.5580,8.5775,8.5594,8.1601
2006-12-07,7.8924,8.2834,8.4403,8.4523,8.4649,8.4840,8.1041
2006-12-08,7.8983,8.2653,8.3920,8.3980,8.3982,8.4194,8.0646
2006-12-11,7.8758,8.2202,8.3196,8.3093,8.2943,8.3238,7.9747
2006-12-12,7.8920,8.2300,8.3303,8.3154,8.3273,8.3387,7.9802
2006-12-13,7.8902,8.2074,8.2950,8.2735,8.2622,8.2830,7.9759
2006-12-14,7.8874,8.1867,8.2710,8.2425,8.2336,8.2594,7.9606
2006-12-15,7.8864,8.1593,8.2188,8.1863,8.1737,8.1907,7.8607
2006-12-18,7.8768,8.1319,8.1790,8.1356,8.1172,8.1389,7.8474
2006-12-19,7.9089,8.1516,8.2142,8.1903,8.1845,8.1890,7.8765
2006-12-20,7.8983,8.1364,8.2011,8.1718,8.1617,8.1647,7.8509
2006-12-21,7.9023,8.1315,8.2028,8.1858,8.1594,8.1622,7.8433
2006-12-22,7.8938,8.1208,8.1746,8.1406,8.1174,8.1245,7.8414
2006-12-26,7.8858,8.0999,8.1279,8.0979,8.0766,8.0920,7.8199
2006-12-27,7.8622,8.0703,8.0887,8.0537,8.0271,8.0441,7.8080
2006-12-28,7.8445,8.0349,8.0402,7.9933,7.9808,7.9992,7.7695
2006-12-29,7.8482,8.0361,8.0396,7.9932,7.9809,7.9992,7.7694
2007-01-02,7.8019,7.9500,7.9052,7.8111,7.7968,7.8470,7.6580
2007-01-03,7.7561,7.9034,7.8652,7.8012,7.7784,7.8067,7.6400
2007-01-04,7.7283,7.8931,7.8961,7.8682,7.8636,7.8586,7.6646
2007-01-05,7.6929,7.8952,7.9423,7.9334,7.9262,7.9152,7.6976
2007-01-08,7.6924,7.9197,7.9842,7.9736,7.9565,7.9383,7.7242
2007-01-09,7.6140,7.9062,8.0040,8.0044,7.9994,7.9678,7.7474
2007-01-10,7.6038,7.8944,7.9914,7.9880,7.9862,7.9528,7.7625
2007-01-11,7.5851,7.8845,7.9841,7.9809,7.9716,7.9409,7.7619
2007-01-12,7.5739,7.8804,8.0138,8.0239,8.0149,7.9719,7.7953
2007-01-15,7.5931,7.9004,8.0486,8.0641,8.0497,7.9952,7.8068
2007-01-16,7.6000,7.9137,8.0421,8.0428,8.0277,7.9839,7.7972
2007-01-17,7.5896,7.8970,8.0136,8.0092,7.9857,7.9516,7.7796
2007-01-18,7.5554,7.8545,7.9539,7.9359,7.9176,7.9026,7.7454
2007-01-19,7.5466,7.8441,7.9393,7.9252,7.9126,7.8932,7.7213
2007-01-22,7.5304,7.8240,7.9220,7.9091,7.8978,7.8802,7.6999
2007-01-23,7.5128,7.8245,7.9363,7.9331,7.9246,7.8922,7.7143
2007-01-24,7.4588,7.7915,7.9044,7.9002,7.8920,7.8722,7.6905
2007-01-25,7.4664,7.7938,7.9043,7.9000,7.8920,7.8721,7.6904
2007-01-26,7.4874,7.8224,7.9419,7.9360,7.9295,7.8972,7.7093
2007-01-29,7.4856,7.8113,7.9291,7.9256,7.9136,7.8846,7.7070
2007-01-30,7.4936,7.8138,7.9266,7.9181,7.9017,7.8793,7.7134
2007-01-31,7.4976,7.8117,7.9167,7.8942,7.8790,7.8611,7.6976
2007-02-01,7.5037,7.8095,7.9137,7.8905,7.8732,7.8549,7.6964
2007-02-02,7.5200,7.8268,7.9319,7.9145,7.9015,7.8754,7.7082
2007-02-05,7.5230,7.8229,7.9192,7.8900,7.8621,7.8461,7.6906
2007-02-06,7.5271,7.8213,7.9246,7.8809,7.8401,7.8305,7.6936
2007-02-07,7.5395,7.8292,7.9336,7.8801,7.8370,7.8238,7.6983
2007-02-08,7.5549,7.8420,7.9444,7.8886,7.8407,7.8245,7.6981
2007-02-09,7.5612,7.8429,7.9380,7.8722,7.8181,7.8071,7.6695
2007-02-12,7.5668,7.8428,7.9244,7.8492,7.7807,7.7687,7.6186
2007-02-13,7.5989,7.8457,7.9169,7.8266,7.7555,7.7473,7.5712
2007-02-14,7.5813,7.8328,7.8934,7.7833,7.6868,7.6687,7.4708
2007-02-15,7.5746,7.8243,7.8419,7.7491,7.6450,7.6203,7.4157
2007-02-16,7.5783,7.8232,7.8354,7.7469,7.6502,7.6183,7.3670
2007-02-21,7.5494,7.7763,7.7925,7.6951,7.6204,7.5861,7.3493
2007-02-22,7.5753,7.7647,7.7576,7.6675,7.6042,7.5638,7.3222
2007-02-23,7.6702,7.8051,7.7810,7.7003,7.6367,7.5867,7.3466
2007-02-26,7.7053,7.8126,7.7581,7.6672,7.5959,7.5585,7.3400
2007-02-27,7.7763,7.8774,7.8686,7.7873,7.7603,7.7039,7.4964
2007-02-28,7.7815,7.8843,7.8640,7.7979,7.7583,7.7068,7.5298
2007-03-01,7.8178,7.9213,7.9359,7.8719,7.8203,7.7672,7.5930
2007-03-02,7.8553,7.9615,7.9680,7.9234,7.8851,7.8124,7.6062
2007-03-05,7.8647,7.9717,7.9849,7.9602,7.9369,7.8588,7.6378
2007-03-06,7.8199,7.9162,7.8787,7.8269,7.8060,7.7340,7.5311
2007-03-07,7.8132,7.9033,7.8664,7.8169,7.7930,7.7212,7.4943
2007-03-08,7.8234,7.9124,7.8748,7.8248,7.7982,7.7251,7.4949
2007-03-09,7.8286,7.9150,7.8811,7.8053,7.7746,7.7117,7.4906
2007-03-12,7.8250,7.9111,7.8783,7.7785,7.7360,7.6867,7.4782
2007-03-13,7.8531,7.9415,7.9350,7.8362,7.8023,7.7384,7.5007
2007-03-14,7.8725,7.9645,7.9309,7.8095,7.7607,7.7097,7.4845
2007-03-15,7.8761,7.9662,7.9317,7.8055,7.7608,7.7130,7.4991
2007-03-16,7.8847,7.9737,7.9481,7.8049,7.7528,7.6993,7.4955
2007-03-19,7.8864,7.9729,7.9397,7.7825,7.7295,7.6826,7.4693
2007-03-20,7.8916,7.9763,7.9471,7.7874,7.7233,7.6768,7.4602
2007-03-21,7.8752,7.9527,7.8678,7.7087,7.6104,7.5841,7.3514
2007-03-22,7.8655,7.9391,7.8595,7.7079,7.5987,7.5702,7.3231
2007-03-23,7.8655,7.9358,7.8614,7.7073,7.5985,7.5671,7.3236
2007-03-26,7.8668,7.9343,7.8597,7.6991,7.6026,7.5560,7.3233
2007-03-27,7.8977,7.9665,7.8654,7.7012,7.6002,7.5521,7.3238
2007-03-28,7.9090,7.9760,7.8749,7.7144,7.6145,7.5557,7.3263
2007-03-29,7.9005,7.9637,7.8588,7.7052,7.5946,7.5341,7.2934
2007-03-30,7.8808,7.9400,7.8254,7.6850,7.5765,7.5134,7.2303
2007-04-02,7.8761,7.9325,7.8239,7.6775,7.5609,7.4933,7.1979
2007-04-03,7.8761,7.9300,7.7988,7.6373,7.4998,7.4342,7.1039
2007-04-04,7.8787,7.9309,7.7819,7.6021,7.4467,7.3873,7.0725
2007-04-05,7.8769,7.9264,7.7503,7.5802,7.3841,7.3292,7.0249
2007-04-09,7.8684,7.9157,7.7364,7.5396,7.3340,7.2833,6.9769
2007-04-10,7.8515,7.8944,7.7110,7.4835,7.2931,7.2362,6.9311
2007-04-11,7.8522,7.8920,7.7278,7.5003,7.3084,7.2493,6.9489
2007-04-12,7.8737,7.9025,7.7458,7.5199,7.3128,7.2442,6.9442
2007-04-13,7.8605,7.8892,7.7393,7.4648,7.2516,7.1998,6.8782
2007-04-16,7.8515,7.8779,7.7129,7.4374,7.2217,7.1663,6.8252
2007-04-17,7.8398,7.8639,7.6921,7.4044,7.1820,7.1268,6.7681
2007-04-18,7.8321,7.8544,7.6629,7.3439,7.1307,7.0876,6.7486
2007-04-19,7.7304,7.7452,7.3605,7.0123,6.7779,6.7523,6.4998
2007-04-20,7.6984,7.7103,7.2581,6.9259,6.6996,6.6679,6.4271
2007-04-23,7.6945,7.7018,7.2416,6.9324,6.7120,6.6633,6.4274
2007-04-24,7.6432,7.6459,7.2661,6.9955,6.7534,6.6904,6.4649
2007-04-25,7.6429,7.6451,7.2443,6.9626,6.7041,6.6298,6.4104
2007-04-26,7.6412,7.6427,7.2955,6.9966,6.7159,6.6299,6.4195
2007-04-27,7.6473,7.6489,7.2997,7.0103,6.7321,6.6465,6.4426
2007-04-30,7.6445,7.6458,7.2818,6.9931,6.7192,6.6398,6.4376
2007-05-02,7.6143,7.6148,7.2113,6.9204,6.6605,6.5819,6.3506
2007-05-03,7.6017,7.6019,7.1910,6.8848,6.6285,6.5386,6.2916
2007-05-04,7.5940,7.5939,7.1420,6.8480,6.5992,6.5057,6.2596
2007-05-07,7.5959,7.5957,7.1256,6.8626,6.6130,6.5147,6.2797
2007-05-08,7.5941,7.5939,7.1083,6.8716,6.6180,6.5268,6.2948
2007-05-09,7.5725,7.5721,7.0684,6.8331,6.5877,6.5241,6.2231
2007-05-10,7.5834,7.5832,7.0883,6.8663,6.6182,6.5392,6.2485
2007-05-11,7.5727,7.5725,7.0764,6.8513,6.5967,6.5045,6.2281
2007-05-14,7.5644,7.5643,7.0662,6.8413,6.5862,6.4901,6.2125
2007-05-15,7.5457,7.5457,6.9961,6.7772,6.5159,6.4329,6.1999
2007-05-16,7.4996,7.4996,6.8865,6.6627,6.3684,6.2716,5.9459
2007-05-17,7.4734,7.4734,6.8745,6.5886,6.2757,6.1672,5.8632
2007-05-18,7.4127,7.4127,6.9205,6.6399,6.2963,6.1705,5.8456
2007-05-21,7.3857,7.3857,6.8942,6.6048,6.2604,6.1471,5.8359
2007-05-22,7.3505,7.3505,6.8988,6.6212,6.2488,6.1053,5.8281
2007-05-23,7.3633,7.3633,6.9408,6.7080,6.3304,6.1654,5.8992
2007-05-24,7.3908,7.3908,7.0762,6.8693,6.4603,6.3139,6.0705
2007-05-25,7.3788,7.3788,6.9993,6.7635,6.3492,6.2177,5.9985
2007-05-28,7.3752,7.3752,6.9711,6.7330,6.3287,6.1742,5.9377
2007-05-29,7.3939,7.3939,7.0162,6.7917,6.4103,6.2407,6.0281
2007-05-30,7.3930,7.3930,7.0186,6.8031,6.4275,6.2639,6.0255
2007-05-31,7.3737,7.3737,6.9745,6.7426,6.3989,6.2244,6.0066
2007-06-01,7.3426,7.3426,6.9179,6.6605,6.3409,6.1690,5.9442
2007-06-04,7.3747,7.3747,7.0050,6.7602,6.4339,6.2638,6.0271
2007-06-05,7.3710,7.3710,7.0385,6.7869,6.4598,6.3086,6.0375
2007-06-06,7.3852,7.3852,7.0843,6.8190,6.4967,6.3481,6.0605
2007-06-08,7.3566,7.3566,6.9562,6.7101,6.4351,6.3273,6.0287
2007-06-11,7.3299,7.3299,6.9108,6.6522,6.4087,6.2971,6.0320
2007-06-12,7.3418,7.3418,6.9535,6.6835,6.4621,6.3947,6.1301
2007-06-13,7.3161,7.3161,6.9101,6.6455,6.4426,6.3930,6.1190
2007-06-14,7.2867,7.2867,6.8197,6.5369,6.3770,6.3146,6.0638
2007-06-15,7.2662,7.2662,6.7429,6.4652,6.3198,6.2277,6.0280
2007-06-18,7.2584,7.2584,6.7308,6.4608,6.3169,6.2262,6.0259
2007-06-19,7.2495,7.2495,6.6839,6.3788,6.2781,6.2071,5.9897
2007-06-20,7.2522,7.2522,6.6490,6.3837,6.2939,6.2601,6.0270
2007-06-21,7.2302,7.2302,6.6355,6.3734,6.3022,6.2715,6.0177
2007-06-22,7.2368,7.2368,6.6672,6.4541,6.3890,6.3740,6.0611
2007-06-25,7.2664,7.2664,6.8407,6.6889,6.6265,6.5832,6.1922
2007-06-26,7.2452,7.2452,6.7806,6.6562,6.6104,6.5849,6.1923
2007-06-27,7.2283,7.2283,6.7044,6.5872,6.5552,6.5287,6.1436
2007-06-28,7.2138,7.2138,6.6784,6.5648,6.5223,6.5294,6.1284
2007-06-29,7.2027,7.2027,6.6419,6.5285,6.5285,6.5469,6.1654
2007-07-02,7.1959,7.1959,6.6183,6.5111,6.4843,6.4842,6.1412
2007-07-03,7.1878,7.1878,6.6044,6.5041,6.4851,6.4868,6.1602
2007-07-04,7.1972,7.1972,6.6333,6.5583,6.5644,6.5882,6.2952
2007-07-05,7.1913,7.1913,6.6233,6.5859,6.5945,6.6171,6.3159
2007-07-06,7.1923,7.1923,6.5768,6.5475,6.5646,6.5912,6.3149
2007-07-09,7.1923,7.1923,6.5762,6.5477,6.5648,6.5913,6.3147
2007-07-10,7.2078,7.2078,6.6086,6.5843,6.6153,6.6733,6.3666
2007-07-11,7.1918,7.1918,6.5855,6.5373,6.5572,6.5991,6.3494
2007-07-12,7.1794,7.1794,6.5437,6.4711,6.5187,6.5422,6.3212
2007-07-13,7.1714,7.1714,6.5414,6.4635,6.5043,6.5130,6.3177
2007-07-16,7.1833,7.1833,6.5755,6.5033,6.5361,6.5469,6.3456
2007-07-17,7.1643,7.1643,6.5419,6.4746,6.5114,6.5115,6.3246
2007-07-18,7.1597,7.1597,6.5387,6.4859,6.5185,6.5117,6.3324
2007-07-19,7.1644,7.1644,6.6100,6.5696,6.5966,6.6093,6.4025
2007-07-20,7.1621,7.1621,6.6175,6.5873,6.6220,6.6415,6.4227
2007-07-23,7.1562,7.1562,6.6203,6.5979,6.6243,6.6458,6.4497
2007-07-24,7.0439,7.0439,6.6754,6.6904,6.7302,6.7478,6.5471
2007-07-25,7.0369,7.0369,6.6715,6.7190,6.7365,6.7485,6.5710
2007-07-26,7.1203,7.1203,6.8352,6.9555,6.9675,7.0059,6.7829
2007-07-27,7.0675,7.0675,6.7964,6.8592,6.8724,6.8786,6.7077
2007-07-30,7.0522,7.0522,6.7877,6.8543,6.8730,6.8764,6.6774
2007-07-31,7.0360,7.0360,6.8126,6.8970,6.9155,6.9188,6.7032
2007-08-01,7.0594,7.0594,6.9040,7.0074,7.0397,7.0495,6.8410
2007-08-02,7.0489,7.0489,6.8804,6.9514,6.9966,7.0055,6.8132
2007-08-03,7.0486,7.0486,6.9888,7.0643,7.1047,7.1118,6.9401
2007-08-06,7.0521,7.0521,7.0163,7.0766,7.1247,7.1371,7.0381
2007-08-07,7.0300,7.0300,6.9467,6.9834,7.0406,7.0570,6.9751
2007-08-08,6.9872,6.9872,6.8740,6.9196,6.9622,6.9861,6.9109
2007-08-09,6.9959,6.9959,6.9996,7.0794,7.1342,7.1560,7.0394
2007-08-10,6.9675,6.9675,7.0183,7.0765,7.1171,7.1194,7.0431
2007-08-13,6.9227,6.9227,6.9920,7.0350,7.0867,7.0862,7.0067
2007-08-14,6.9520,6.9521,7.0694,7.1278,7.1765,7.1914,7.1144
2007-08-15,7.0000,7.0027,7.2408,7.4065,7.4720,7.4860,7.3215
2007-08-16,7.2160,7.2313,7.8736,8.0149,8.0555,8.0643,7.8707
2007-08-17,7.1444,7.1557,7.5223,7.6496,7.6820,7.7113,7.4901
2007-08-20,7.1840,7.2001,7.5919,7.7161,7.7707,7.7632,7.5700
2007-08-21,7.1839,7.2028,7.5905,7.7752,7.8044,7.7979,7.5844
2007-08-22,7.1084,7.1270,7.4621,7.6154,7.6521,7.6499,7.4631
2007-08-23,6.9731,6.9874,7.2123,7.3503,7.4014,7.3961,7.2795
2007-08-24,6.8779,6.8915,7.0780,7.2455,7.3050,7.2964,7.1343
2007-08-27,6.8263,6.8450,7.0859,7.2543,7.3268,7.3125,7.0833
2007-08-28,6.8234,6.8548,7.2289,7.3998,7.4800,7.4705,7.1288
2007-08-29,6.7112,6.7463,7.1179,7.2279,7.2961,7.2867,7.0285
