Date,1M_N,2M_N,3M_N,4M_N,6M_N,9M_N,1Y_N,1.5Y_N,2Y_N,2.5Y_N,3Y_N,4Y_N,5Y_N,7Y_N,8Y_N,10Y_N,,,,,,,,,,,,,,,,,,,,,
2019-04-15,6.3796,6.3796,6.3844,6.3901,6.3986,6.4264,6.5222,6.9142,7.3426,7.6617,7.9245,8.3540,8.6035,8.9490,9.0515,9.0977,,,,,,,,,,,,,,,,,,,,,
2019-04-16,6.3799,6.3799,6.3833,6.3869,6.3910,6.4109,6.5228,6.9163,7.3548,7.6898,7.9545,8.3736,8.6170,8.9670,9.0798,9.1622,,,,,,,,,,,,,,,,,,,,,
2019-04-17,6.3683,6.3683,6.3762,6.3837,6.3889,6.4054,6.5334,6.9484,7.3902,7.7384,8.0080,8.4398,8.7027,9.0543,9.1647,9.2634,,,,,,,,,,,,,,,,,,,,,
2019-04-18,6.3520,6.3520,6.3610,6.3688,6.3739,6.3864,6.4867,6.8641,7.2909,7.6303,7.9071,8.3477,8.6292,8.9999,9.1151,9.2187,,,,,,,,,,,,,,,,,,,,,
2019-04-22,6.3558,6.3558,6.3672,6.3763,6.3807,6.3895,6.4836,6.8500,7.2741,7.6133,7.8959,8.3461,8.6120,8.9887,9.1104,9.2147,,,,,,,,,,,,,,,,,,,,,
2019-04-23,6.3573,6.3573,6.3628,6.3669,6.3671,6.3747,6.4580,6.8023,7.2272,7.5656,7.8348,8.2593,8.5150,8.8712,8.9816,9.0626,,,,,,,,,,,,,,,,,,,,,
2019-04-24,6.3572,6.3572,6.3732,6.3841,6.3946,6.4185,6.5135,6.8777,7.3197,7.6573,7.9334,8.3576,8.6187,8.9652,9.0710,9.1553,,,,,,,,,,,,,,,,,,,,,
2019-04-25,6.3620,6.3620,6.3723,6.3788,6.3889,6.4243,6.5366,6.9207,7.3525,7.6826,7.9487,8.3753,8.6334,8.9961,9.1095,9.1955,,,,,,,,,,,,,,,,,,,,,
2019-04-26,6.3704,6.3704,6.3868,6.3964,6.4117,6.4539,6.5683,6.9490,7.3755,7.7049,7.9638,8.3938,8.6426,8.9866,9.0959,9.1848,,,,,,,,,,,,,,,,,,,,,
2019-04-29,6.4117,6.4117,6.4247,6.4317,6.4476,6.4987,6.6180,6.9905,7.4189,7.7336,7.9945,8.3943,8.6498,9.0049,9.1214,9.2429,,,,,,,,,,,,,,,,,,,,,
2019-04-30,6.4158,6.4158,6.4426,6.4561,6.4679,6.5028,6.6112,6.9759,7.4003,7.7144,7.9769,8.3698,8.6325,8.9839,9.0923,9.1952,,,,,,,,,,,,,,,,,,,,,
2019-05-02,6.4193,6.4211,6.4462,6.4588,6.4742,6.5180,6.6365,7.0002,7.4163,7.7356,7.9909,8.3791,8.6396,8.9794,9.0823,9.1771,,,,,,,,,,,,,,,,,,,,,
2019-05-03,6.4130,6.4151,6.4288,6.4357,6.4421,6.4751,6.5797,6.9216,7.3356,7.6406,7.8853,8.2843,8.5559,8.9201,9.0260,9.1097,,,,,,,,,,,,,,,,,,,,,
2019-05-06,6.4122,6.4121,6.4117,6.4114,6.4095,6.4438,6.5541,6.9085,7.3279,7.6399,7.8929,8.2991,8.5554,8.8940,8.9994,9.1046,,,,,,,,,,,,,,,,,,,,,
2019-05-07,6.4140,6.4126,6.4083,6.4061,6.4026,6.4419,6.5620,6.9107,7.3424,7.6593,7.9148,8.3107,8.5730,8.9066,9.0051,9.0972,,,,,,,,,,,,,,,,,,,,,
2019-05-08,6.4170,6.4111,6.3964,6.3891,6.3879,6.4293,6.5321,6.8695,7.2856,7.6014,7.8578,8.2308,8.4892,8.8296,8.9354,9.0463,,,,,,,,,,,,,,,,,,,,,
2019-05-09,6.4164,6.4067,6.3874,6.3777,6.3688,6.4007,6.4922,6.8040,7.2270,7.5436,7.8069,8.2032,8.4559,8.8007,8.9089,9.0172,,,,,,,,,,,,,,,,,,,,,
2019-05-10,6.4082,6.3959,6.3754,6.3652,6.3533,6.3799,6.4596,6.7557,7.1668,7.4770,7.7377,8.1433,8.4129,8.7762,8.8890,9.0035,,,,,,,,,,,,,,,,,,,,,
2019-05-13,6.4102,6.3972,6.3787,6.3694,6.3590,6.3953,6.4861,6.7963,7.2182,7.5362,7.7996,8.2050,8.4776,8.8401,8.9523,9.0687,,,,,,,,,,,,,,,,,,,,,
2019-05-14,6.4018,6.3917,6.3794,6.3733,6.3546,6.3756,6.4496,6.7410,7.1414,7.4509,7.7114,8.1477,8.4391,8.8148,8.9257,9.0346,,,,,,,,,,,,,,,,,,,,,
2019-05-15,6.4055,6.3924,6.3785,6.3715,6.3468,6.3687,6.4491,6.7267,7.1421,7.4606,7.7310,8.1749,8.4856,8.8665,8.9759,9.0839,,,,,,,,,,,,,,,,,,,,,
2019-05-16,6.4076,6.4027,6.3982,6.3959,6.3805,6.4179,6.5136,6.8090,7.2373,7.5596,7.8323,8.2855,8.5942,8.9690,9.0780,9.1951,,,,,,,,,,,,,,,,,,,,,
2019-05-17,6.4130,6.4159,6.4183,6.4195,6.4118,6.4742,6.6018,6.9403,7.3717,7.7142,7.9956,8.4469,8.7666,9.1609,9.2679,9.3627,,,,,,,,,,,,,,,,,,,,,
2019-05-20,6.4130,6.4118,6.4108,6.4104,6.3933,6.4359,6.5355,6.8540,7.2919,7.6294,7.9166,8.3452,8.6506,9.0403,9.1472,9.2371,,,,,,,,,,,,,,,,,,,,,
2019-05-21,6.4070,6.4025,6.3995,6.3980,6.3771,6.4045,6.4838,6.7680,7.1819,7.5088,7.7721,8.1982,8.4949,8.8689,8.9703,9.0551,,,,,,,,,,,,,,,,,,,,,
2019-05-22,6.4108,6.4079,6.4061,6.4053,6.3759,6.3979,6.4695,6.7518,7.1595,7.4737,7.7416,8.1655,8.4761,8.8770,8.9857,9.0755,,,,,,,,,,,,,,,,,,,,,
2019-05-23,6.4192,6.4037,6.3953,6.3911,6.3505,6.3709,6.4358,6.7031,7.0972,7.4170,7.6924,8.1406,8.4562,8.8656,8.9793,9.0817,,,,,,,,,,,,,,,,,,,,,
2019-05-24,6.4120,6.3969,6.3895,6.3859,6.3446,6.3579,6.4169,6.6982,7.0771,7.4147,7.6953,8.1416,8.4600,8.8681,8.9809,9.0817,,,,,,,,,,,,,,,,,,,,,
2019-05-27,6.4100,6.3796,6.3661,6.3594,6.3223,6.3376,6.3972,6.6661,7.0388,7.3602,7.6302,8.0960,8.4114,8.8154,8.9312,9.0486,,,,,,,,,,,,,,,,,,,,,
2019-05-28,6.4163,6.3761,6.3599,6.3518,6.2905,6.2757,6.3149,6.5374,6.8887,7.1922,7.4541,7.9180,8.2516,8.6839,8.8133,8.9596,,,,,,,,,,,,,,,,,,,,,
2019-05-29,6.4217,6.3786,6.3628,6.3549,6.3062,6.2756,6.3006,6.5295,6.8695,7.1667,7.4170,7.8510,8.1210,8.4989,8.6214,8.7711,,,,,,,,,,,,,,,,,,,,,
2019-05-30,6.4272,6.3775,6.3609,6.3527,6.3138,6.2770,6.2947,6.4980,6.8399,7.1315,7.3799,7.7967,8.0807,8.4789,8.6021,8.7418,,,,,,,,,,,,,,,,,,,,,
2019-05-31,6.4121,6.3629,6.3466,6.3384,6.2672,6.2209,6.2376,6.4328,6.7611,7.0678,7.3203,7.7469,8.0493,8.4609,8.5897,8.7446,,,,,,,,,,,,,,,,,,,,,
2019-06-03,6.4050,6.3584,6.3428,6.3351,6.2543,6.1936,6.2068,6.3921,6.6867,6.9539,7.1908,7.5973,7.8820,8.2919,8.4225,8.5771,,,,,,,,,,,,,,,,,,,,,
2019-06-04,6.3978,6.3433,6.3252,6.3161,6.2200,6.1537,6.1592,6.3360,6.6114,6.8756,7.0952,7.4700,7.7331,8.1363,8.2644,8.4097,,,,,,,,,,,,,,,,,,,,,
2019-06-05,6.3970,6.3588,6.3461,6.3373,6.2629,6.2179,6.2364,6.4340,6.7181,7.0005,7.2260,7.6122,7.9035,8.3160,8.4358,8.5564,,,,,,,,,,,,,,,,,,,,,
2019-06-06,6.3946,6.3613,6.3502,6.3390,6.2563,6.1989,6.2011,6.3536,6.6130,6.8654,7.0801,7.4633,7.7526,8.1844,8.3134,8.4461,,,,,,,,,,,,,,,,,,,,,
2019-06-07,6.3800,6.3408,6.3278,6.3115,6.2173,6.1407,6.1105,6.2374,6.5043,6.7582,6.9713,7.3689,7.6675,8.1122,8.2508,8.4088,,,,,,,,,,,,,,,,,,,,,
2019-06-10,6.3670,6.3334,6.3222,6.3011,6.1922,6.0949,6.0593,6.1897,6.4622,6.7231,6.9410,7.3394,7.6525,8.1088,8.2482,8.4044,,,,,,,,,,,,,,,,,,,,,
2019-06-11,6.3620,6.3311,6.3209,6.2959,6.1863,6.0876,6.0422,6.1436,6.4073,6.6650,6.8725,7.2438,7.5077,7.9009,8.0398,8.2356,,,,,,,,,,,,,,,,,,,,,
2019-06-12,6.3500,6.3181,6.3075,6.2791,6.1737,6.0885,6.0543,6.1669,6.4456,6.7067,6.9227,7.2922,7.5502,7.9309,8.0595,8.2305,,,,,,,,,,,,,,,,,,,,,
2019-06-13,6.3073,6.2659,6.2521,6.2143,6.0941,6.0064,5.9693,6.0550,6.3238,6.6061,6.8288,7.1975,7.4645,7.8638,7.9936,8.1561,,,,,,,,,,,,,,,,,,,,,
2019-06-14,6.2855,6.2380,6.2222,6.1747,6.0416,5.9559,5.9171,6.0080,6.2826,6.5560,6.7661,7.1626,7.4490,7.8491,7.9912,8.2001,,,,,,,,,,,,,,,,,,,,,
2019-06-17,6.2400,6.2400,6.2400,6.1963,6.0751,5.9903,5.9409,6.0224,6.3031,6.5759,6.7968,7.2056,7.5032,7.9255,8.0668,8.2585,,,,,,,,,,,,,,,,,,,,,
2019-06-18,6.2349,6.2349,6.2349,6.1854,6.0635,5.9794,5.9329,6.0215,6.2807,6.5565,6.7735,7.1715,7.4510,7.8663,8.0068,8.1959,,,,,,,,,,,,,,,,,,,,,
2019-06-19,6.2423,6.2423,6.2423,6.1893,6.0720,6.0018,5.9457,6.0359,6.2829,6.5307,6.7496,7.1082,7.3702,7.7745,7.9190,8.1249,,,,,,,,,,,,,,,,,,,,,
2019-06-21,6.2138,6.2138,6.2138,6.1318,5.9681,5.8413,5.7957,5.8620,6.0764,6.3085,6.5023,6.8941,7.1437,7.5690,7.7266,7.9521,,,,,,,,,,,,,,,,,,,,,
2019-06-24,6.2000,6.2000,6.2000,6.1060,5.9352,5.8331,5.7973,5.8694,6.0878,6.3339,6.5352,6.9142,7.1645,7.5673,7.7210,7.9529,,,,,,,,,,,,,,,,,,,,,
2019-06-25,6.2450,6.2450,6.2450,6.1536,6.0015,5.9138,5.8884,5.9738,6.1694,6.4263,6.6247,6.9860,7.2026,7.5939,7.7396,7.9461,,,,,,,,,,,,,,,,,,,,,
2019-06-26,6.2486,6.2486,6.2486,6.1496,5.9980,5.9067,5.8953,5.9846,6.1633,6.4035,6.6011,6.9448,7.1542,7.5207,7.6519,7.8313,,,,,,,,,,,,,,,,,,,,,
2019-06-27,6.2470,6.2470,6.2470,6.1520,6.0175,5.9072,5.8760,5.9435,6.1423,6.3643,6.5722,6.9447,7.1733,7.5278,7.6567,7.8442,,,,,,,,,,,,,,,,,,,,,
2019-06-28,6.2416,6.2416,6.2416,6.1257,5.9737,5.8528,5.8141,5.8670,6.0339,6.2936,6.4827,6.8369,7.0345,7.3795,7.5107,7.7037,,,,,,,,,,,,,,,,,,,,,
2019-07-01,6.2354,6.2354,6.2354,6.1166,5.9715,5.8374,5.7737,5.8319,5.9900,6.2319,6.4390,6.7835,6.9540,7.2728,7.3759,7.4969,,,,,,,,,,,,,,,,,,,,,
2019-07-02,6.2325,6.2325,6.2325,6.1109,5.9724,5.8476,5.8041,5.8631,6.0425,6.2919,6.4804,6.8353,7.0012,7.3023,7.3884,7.4714,,,,,,,,,,,,,,,,,,,,,
2019-07-03,6.2255,6.2255,6.2255,6.0878,5.9412,5.8302,5.7750,5.8164,5.9845,6.2114,6.4214,6.7480,6.9478,7.2518,7.3539,7.4913,,,,,,,,,,,,,,,,,,,,,
2019-07-04,6.1640,6.1640,6.1640,6.0056,5.8475,5.7600,5.7187,5.7494,5.9071,6.1450,6.3436,6.6896,6.9186,7.2578,7.3666,7.5067,,,,,,,,,,,,,,,,,,,,,
2019-07-05,6.1627,6.1627,6.1515,5.9781,5.8049,5.7042,5.6659,5.7008,5.8702,6.0893,6.3177,6.7044,6.9786,7.3464,7.4639,7.6209,,,,,,,,,,,,,,,,,,,,,
2019-07-08,6.1426,6.1426,6.1192,5.9410,5.7637,5.6686,5.6346,5.6617,5.8149,6.0282,6.2376,6.6242,6.8866,7.2509,7.3626,7.5028,,,,,,,,,,,,,,,,,,,,,
2019-07-09,6.1426,6.1426,6.1078,5.9340,5.7614,5.6679,5.6341,5.6630,5.8179,6.0302,6.2395,6.6255,6.8873,7.2512,7.3627,7.5027,,,,,,,,,,,,,,,,,,,,,
2019-07-10,6.0850,6.0850,6.0416,5.8818,5.7229,5.6262,5.5845,5.6251,5.7577,5.9633,6.1627,6.5396,6.8139,7.1967,7.3044,7.4250,,,,,,,,,,,,,,,,,,,,,
2019-07-11,6.0870,6.0870,6.0322,5.8734,5.7156,5.6187,5.5790,5.6301,5.7612,5.9613,6.1556,6.5385,6.7899,7.1553,7.2767,7.4423,,,,,,,,,,,,,,,,,,,,,
2019-07-12,6.0600,6.0600,5.9992,5.8550,5.7097,5.6046,5.5671,5.6419,5.7753,5.9726,6.1667,6.5708,6.8421,7.2226,7.3448,7.5077,,,,,,,,,,,,,,,,,,,,,
2019-07-15,6.0549,6.0549,5.9819,5.8361,5.6896,5.5877,5.5458,5.6001,5.7446,5.9545,6.1513,6.5607,6.8301,7.2228,7.3352,7.4638,,,,,,,,,,,,,,,,,,,,,
2019-07-16,6.0627,6.0627,5.9823,5.8444,5.7031,5.5948,5.5609,5.6063,5.7822,6.0080,6.2208,6.6223,6.9095,7.2855,7.3941,7.5262,,,,,,,,,,,,,,,,,,,,,
2019-07-17,6.0572,6.0572,5.9676,5.8334,5.6955,5.5911,5.5584,5.6157,5.7878,6.0100,6.2237,6.6337,6.9012,7.2730,7.3863,7.5302,,,,,,,,,,,,,,,,,,,,,
2019-07-18,6.0419,6.0419,5.9382,5.8010,5.6595,5.5517,5.5139,5.5694,5.7598,5.9820,6.1965,6.6055,6.8772,7.2476,7.3613,7.5083,,,,,,,,,,,,,,,,,,,,,
2019-07-19,6.0294,6.0294,5.9140,5.7778,5.6367,5.5309,5.5000,5.5695,5.7659,5.9852,6.2132,6.6359,6.8958,7.2697,7.3840,7.5286,,,,,,,,,,,,,,,,,,,,,
2019-07-22,6.0039,6.0039,5.8809,5.7504,5.6088,5.4901,5.4600,5.5359,5.7418,5.9774,6.2053,6.6189,6.9032,7.2796,7.3923,7.5360,,,,,,,,,,,,,,,,,,,,,
2019-07-23,5.9727,5.9727,5.8337,5.7002,5.5558,5.4406,5.4122,5.4701,5.6883,5.9132,6.1496,6.5504,6.8323,7.1917,7.3013,7.4459,,,,,,,,,,,,,,,,,,,,,
2019-07-24,5.9648,5.9648,5.8137,5.6816,5.5378,5.4221,5.3885,5.4570,5.6741,5.8876,6.1217,6.5322,6.8092,7.1534,7.2664,7.4273,,,,,,,,,,,,,,,,,,,,,
2019-07-25,5.9650,5.9650,5.8088,5.6841,5.5502,5.4485,5.4216,5.5118,5.7389,5.9682,6.1959,6.5972,6.8701,7.2156,7.3240,7.4719,,,,,,,,,,,,,,,,,,,,,
2019-07-26,5.9545,5.9545,5.7909,5.6710,5.5396,5.4411,5.4216,5.5124,5.7380,5.9323,6.1658,6.5779,6.8441,7.1737,7.2986,7.4957,,,,,,,,,,,,,,,,,,,,,
2019-07-29,5.9480,5.9480,5.7794,5.6656,5.5367,5.4351,5.4117,5.4938,5.7069,5.9240,6.1584,6.5595,6.8264,7.1642,7.2881,7.4781,,,,,,,,,,,,,,,,,,,,,
2019-07-30,5.9249,5.9249,5.7472,5.6363,5.5147,5.4258,5.4009,5.4743,5.6885,5.9143,6.1443,6.5603,6.8182,7.1596,7.2728,7.4327,,,,,,,,,,,,,,,,,,,,,
2019-07-31,5.9333,5.9333,5.7712,5.6774,5.5674,5.4807,5.4633,5.5566,5.7673,5.9887,6.2204,6.6115,6.8774,7.2117,7.3244,7.4875,,,,,,,,,,,,,,,,,,,,,
2019-08-01,5.8366,5.8366,5.6543,5.5564,5.4529,5.3861,5.3760,5.4618,5.7067,5.9668,6.2094,6.6088,6.8859,7.2361,7.3426,7.4844,,,,,,,,,,,,,,,,,,,,,
2019-08-02,5.8384,5.8384,5.6486,5.5538,5.4525,5.3916,5.3891,5.4826,5.7369,5.9971,6.2312,6.6286,6.8860,7.2110,7.3193,7.4742,,,,,,,,,,,,,,,,,,,,,
2019-08-05,5.8450,5.8336,5.6776,5.5996,5.5186,5.4802,5.5032,5.6396,5.9228,6.1845,6.4140,6.7854,7.0150,7.3369,7.4434,7.5917,,,,,,,,,,,,,,,,,,,,,
2019-08-06,5.8380,5.8128,5.6446,5.5606,5.4720,5.4212,5.4295,5.5525,5.8210,6.0608,6.2933,6.6735,6.9094,7.2430,7.3553,7.5137,,,,,,,,,,,,,,,,,,,,,
2019-08-07,5.8369,5.7970,5.6241,5.5377,5.4463,5.3906,5.3836,5.4956,5.7515,6.0036,6.2460,6.6153,6.8538,7.1748,7.2768,7.4162,,,,,,,,,,,,,,,,,,,,,
2019-08-08,5.8289,5.7713,5.5891,5.4981,5.4021,5.3523,5.3556,5.4686,5.7189,5.9754,6.2197,6.5834,6.8095,7.1299,7.2324,7.3718,,,,,,,,,,,,,,,,,,,,,
2019-08-09,5.8232,5.7475,5.5610,5.4679,5.3631,5.3076,5.3184,5.4664,5.7263,5.9873,6.2322,6.5840,6.8241,7.1420,7.2436,7.3834,,,,,,,,,,,,,,,,,,,,,
2019-08-12,5.8240,5.7352,5.5579,5.4694,5.3692,5.3174,5.3349,5.4815,5.7486,6.0128,6.2662,6.6295,6.8414,7.1690,7.2775,7.4267,,,,,,,,,,,,,,,,,,,,,
2019-08-13,5.8211,5.7172,5.5441,5.4577,5.3665,5.3169,5.3243,5.4691,5.7367,5.9972,6.2433,6.6027,6.8273,7.1481,7.2552,7.4054,,,,,,,,,,,,,,,,,,,,,
2019-08-14,5.8238,5.7156,5.5626,5.4861,5.4056,5.3672,5.3866,5.5470,5.8341,6.0970,6.3387,6.7079,6.8989,7.2158,7.3260,7.4814,,,,,,,,,,,,,,,,,,,,,
2019-08-15,5.8210,5.7011,5.5547,5.4816,5.3959,5.3586,5.3799,5.5533,5.8272,6.0988,6.3390,6.6922,6.8995,7.2149,7.3279,7.4923,,,,,,,,,,,,,,,,,,,,,
2019-08-16,5.8170,5.6697,5.5127,5.4344,5.3473,5.3035,5.3202,5.4788,5.7549,6.0209,6.2568,6.6250,6.8424,7.1591,7.2717,7.4357,,,,,,,,,,,,,,,,,,,,,
2019-08-19,5.8108,5.6596,5.5178,5.4469,5.3679,5.3334,5.3640,5.5452,5.8167,6.0813,6.3151,6.6749,6.8906,7.2215,7.3299,7.4789,,,,,,,,,,,,,,,,,,,,,
2019-08-20,5.8030,5.6358,5.4967,5.4272,5.3507,5.3152,5.3493,5.5349,5.8230,6.0926,6.3239,6.6881,6.9145,7.2449,7.3700,7.5582,,,,,,,,,,,,,,,,,,,,,
2019-08-21,5.7940,5.6039,5.4628,5.3923,5.3019,5.2529,5.2758,5.4567,5.7354,5.9919,6.2205,6.5894,6.8115,7.1659,7.2831,7.4446,,,,,,,,,,,,,,,,,,,,,
2019-08-22,5.7890,5.5856,5.4503,5.3826,5.2960,5.2523,5.2831,5.4840,5.7684,6.0208,6.2590,6.6294,6.8414,7.1837,7.3012,7.4668,,,,,,,,,,,,,,,,,,,,,
2019-08-23,5.3927,5.3927,5.3927,5.3927,5.3257,5.2917,5.3249,5.5470,5.8273,6.0897,6.3235,6.6877,6.8897,7.2151,7.3284,7.4897,,,,,,,,,,,,,,,,,,,,,
2019-08-26,5.4235,5.4235,5.4235,5.4235,5.3661,5.3436,5.3879,5.6249,5.9330,6.2317,6.4691,6.8207,6.9893,7.2801,7.3894,7.5505,,,,,,,,,,,,,,,,,,,,,
2019-08-27,5.4536,5.4536,5.4536,5.4536,5.4115,5.3992,5.4524,5.6934,6.0078,6.2878,6.5318,6.9077,7.0713,7.3589,7.4668,7.6253,,,,,,,,,,,,,,,,,,,,,
2019-08-28,5.4500,5.4500,5.4500,5.4500,5.4126,5.4188,5.4944,5.7639,6.0926,6.3976,6.6353,6.9924,7.1864,7.4970,7.6120,7.7810,,,,,,,,,,,,,,,,,,,,,
2019-08-29,5.4419,5.4419,5.4419,5.4419,5.4060,5.4027,5.4688,5.7320,6.0563,6.3420,6.5974,6.9584,7.1471,7.4794,7.5980,7.7680,,,,,,,,,,,,,,,,,,,,,
2019-08-30,5.3930,5.3930,5.3930,5.3930,5.3490,5.3414,5.4034,5.6451,5.9725,6.2132,6.4593,6.8273,7.0449,7.3665,7.4963,7.6956,,,,,,,,,,,,,,,,,,,,,
2019-09-02,5.4000,5.4000,5.4000,5.4000,5.3642,5.3660,5.4360,5.6963,6.0129,6.2878,6.5347,6.9025,7.0960,7.4213,7.5368,7.7024,,,,,,,,,,,,,,,,,,,,,
2019-09-03,5.3750,5.3750,5.3750,5.3750,5.3279,5.3235,5.3895,5.6189,5.9405,6.2168,6.4521,6.8169,7.0068,7.3321,7.4477,7.6133,,,,,,,,,,,,,,,,,,,,,
2019-09-04,5.3492,5.3492,5.3492,5.3474,5.2980,5.2811,5.3257,5.5406,5.8466,6.1237,6.3490,6.7198,6.9159,7.2376,7.3562,7.5297,,,,,,,,,,,,,,,,,,,,,
2019-09-05,5.3250,5.3250,5.3250,5.3214,5.2723,5.2600,5.2987,5.5054,5.8201,6.0936,6.3248,6.7159,6.9154,7.2420,7.3731,7.5718,,,,,,,,,,,,,,,,,,,,,
2019-09-06,5.3022,5.3022,5.3022,5.2976,5.2563,5.2437,5.2801,5.4951,5.8098,6.0863,6.3289,6.7285,6.9363,7.2645,7.4059,7.6261,,,,,,,,,,,,,,,,,,,,,
2019-09-09,5.2600,5.2600,5.2600,5.2547,5.2191,5.2058,5.2490,5.4576,5.7767,6.0520,6.3054,6.6927,6.9209,7.2641,7.3950,7.5902,,,,,,,,,,,,,,,,,,,,,
2019-09-10,5.2650,5.2650,5.2650,5.2576,5.2189,5.2040,5.2568,5.4772,5.8046,6.0843,6.3370,6.7313,6.9532,7.2891,7.4164,7.6056,,,,,,,,,,,,,,,,,,,,,
2019-09-11,5.2540,5.2540,5.2540,5.2453,5.2075,5.2085,5.2746,5.5092,5.8278,6.1076,6.3435,6.7217,6.9409,7.2651,7.3916,7.5817,,,,,,,,,,,,,,,,,,,,,
2019-09-12,5.2200,5.2200,5.2200,5.2095,5.1711,5.1692,5.2344,5.4705,5.7792,6.0597,6.2909,6.6835,6.9006,7.2088,7.3545,7.5876,,,,,,,,,,,,,,,,,,,,,
2019-09-13,5.2250,5.2250,5.2250,5.2115,5.1689,5.1738,5.2530,5.5139,5.8604,6.1264,6.3796,6.7897,7.0226,7.3338,7.4714,7.6875,,,,,,,,,,,,,,,,,,,,,
2019-09-16,5.1685,5.1685,5.1685,5.1499,5.0983,5.0948,5.1569,5.4120,5.7531,6.0186,6.2706,6.6815,6.9176,7.2426,7.3771,7.5835,,,,,,,,,,,,,,,,,,,,,
2019-09-17,5.1400,5.1400,5.1400,5.1191,5.0676,5.0600,5.1094,5.3329,5.6569,5.9259,6.1660,6.5586,6.7837,7.1308,7.2657,7.4669,,,,,,,,,,,,,,,,,,,,,
2019-09-18,5.1327,5.1327,5.1327,5.1091,5.0570,5.0647,5.1197,5.3541,5.6791,5.9437,6.1713,6.5741,6.7707,7.1152,7.2511,7.4535,,,,,,,,,,,,,,,,,,,,,
2019-09-19,5.0824,5.0824,5.0824,5.0373,4.9471,4.9118,4.9340,5.1649,5.5116,5.8150,6.0781,6.5131,6.7629,7.1087,7.2453,7.4509,,,,,,,,,,,,,,,,,,,,,
2019-09-20,5.0600,5.0600,5.0600,5.0093,4.9172,4.8730,4.8854,5.1092,5.4546,5.7295,5.9784,6.4051,6.6501,6.9938,7.1387,7.3606,,,,,,,,,,,,,,,,,,,,,
2019-09-23,5.0650,5.0650,5.0650,5.0149,4.9315,4.9055,4.9261,5.1518,5.5073,5.7867,6.0333,6.4565,6.6983,7.0415,7.1866,7.4088,,,,,,,,,,,,,,,,,,,,,
2019-09-24,5.0619,5.0619,5.0619,5.0102,4.9310,4.9026,4.9353,5.1739,5.5203,5.8130,6.0600,6.4910,6.7497,7.1074,7.2537,7.4756,,,,,,,,,,,,,,,,,,,,,
2019-09-25,5.0624,5.0624,5.0624,5.0044,4.9223,4.8938,4.9254,5.1567,5.4927,5.7738,6.0286,6.4469,6.6896,7.0287,7.1680,7.3790,,,,,,,,,,,,,,,,,,,,,
2019-09-26,5.0526,5.0526,5.0526,4.9820,4.8893,4.8542,4.8864,5.1290,5.4651,5.7560,6.0046,6.4153,6.6463,6.9796,7.1304,7.3640,,,,,,,,,,,,,,,,,,,,,
2019-09-27,5.0400,5.0400,5.0400,4.9625,4.8680,4.8427,4.8676,5.1107,5.4574,5.7327,5.9764,6.3859,6.6211,6.9667,7.1168,7.3463,,,,,,,,,,,,,,,,,,,,,
2019-09-30,5.0400,5.0400,5.0400,4.9549,4.8579,4.8355,4.8579,5.1030,5.4400,5.7092,5.9591,6.3757,6.6352,6.9691,7.1160,7.3423,,,,,,,,,,,,,,,,,,,,,
2019-10-01,5.0335,5.0335,5.0335,4.9398,4.8400,4.8098,4.8386,5.1156,5.4312,5.7159,5.9558,6.3599,6.6014,6.9357,7.0770,7.2914,,,,,,,,,,,,,,,,,,,,,
2019-10-02,5.0181,5.0181,5.0181,4.9182,4.8194,4.7969,4.8491,5.1094,5.4337,5.7141,5.9655,6.3793,6.6427,6.9644,7.1124,7.3419,,,,,,,,,,,,,,,,,,,,,
2019-10-03,4.9950,4.9950,4.9881,4.8808,4.7752,4.7427,4.7780,5.0535,5.3672,5.6574,5.9058,6.3360,6.6052,6.9304,7.0764,7.3014,,,,,,,,,,,,,,,,,,,,,
2019-10-04,4.9956,4.9956,4.9818,4.8765,4.7728,4.7291,4.7707,5.0280,5.3691,5.6437,5.8946,6.3114,6.5725,6.9124,7.0531,7.2650,,,,,,,,,,,,,,,,,,,,,
2019-10-07,5.0016,5.0016,4.9808,4.8766,4.7748,4.7372,4.7889,5.0588,5.4020,5.6757,5.9392,6.3584,6.6344,6.9764,7.1137,7.3191,,,,,,,,,,,,,,,,,,,,,
2019-10-08,4.9849,4.9849,4.9576,4.8571,4.7576,4.7073,4.7394,5.0010,5.3445,5.6297,5.8944,6.3215,6.6024,6.9430,7.0778,7.2788,,,,,,,,,,,,,,,,,,,,,
2019-10-09,4.9491,4.9491,4.9093,4.7938,4.6805,4.6249,4.6438,4.8749,5.1958,5.4818,5.7528,6.1951,6.4801,6.8301,6.9772,7.1990,,,,,,,,,,,,,,,,,,,,,
2019-10-10,4.9430,4.9430,4.8924,4.7725,4.6529,4.5828,4.5937,4.8143,5.1259,5.4000,5.6737,6.1388,6.4462,6.8305,6.9788,7.1977,,,,,,,,,,,,,,,,,,,,,
2019-10-11,4.9239,4.9239,4.8638,4.7437,4.6242,4.5552,4.5601,4.7250,4.9975,5.2521,5.5126,5.9722,6.2550,6.6197,6.7675,6.9877,,,,,,,,,,,,,,,,,,,,,
2019-10-14,4.9070,4.9070,4.8366,4.7158,4.5965,4.5292,4.5284,4.7036,4.9594,5.2204,5.4761,5.9404,6.2423,6.5981,6.7397,6.9502,,,,,,,,,,,,,,,,,,,,,
